reservation_date,country_from,reserved_room_type,customer_type
9/9/2015,DEU,A,Contract
9/9/2015,DNK,A,Transient
9/9/2015,AGO,A,Transient
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,FRA,A,Transient
9/9/2015,PRT,A,Transient-Party
9/9/2015,RUS,A,Contract
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient
9/9/2015,ESP,A,Contract
9/9/2015,PRT,A,Contract
9/9/2015,ESP,A,Transient
9/9/2015,DEU,A,Transient
9/9/2015,PRT,A,Contract
9/9/2015,PRT,A,Transient
9/9/2015,BRA,A,Transient
9/9/2015,NOR,A,Transient
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,FRA,A,Transient
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient
9/9/2015,PRT,A,Transient
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,ESP,F,Contract
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,NLD,A,Transient
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,ESP,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,PRT,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,PRT,F,Contract
9/9/2015,DEU,A,Transient
9/9/2015,USA,A,Contract
9/9/2015,PRT,A,Transient
9/9/2015,USA,A,Contract
9/9/2015,RUS,A,Contract
9/9/2015,FRA,A,Contract
9/9/2015,FRA,A,Transient-Party
9/9/2015,ESP,A,Contract
9/9/2015,PRT,A,Transient
9/9/2015,PRT,A,Transient
9/9/2015,PRT,A,Transient
9/9/2015,DEU,A,Transient
9/9/2015,FRA,A,Transient-Party
9/9/2015,FRA,A,Transient-Party
9/9/2015,PRT,A,Contract
9/10/2015,NLD,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,FRA,A,Transient-Party
9/10/2015,PRT,A,Transient
9/10/2015,FRA,A,Transient-Party
9/10/2015,PRT,A,Contract
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Contract
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,FRA,A,Transient
9/10/2015,CN,D,Transient
9/10/2015,PRT,A,Transient
9/10/2015,RUS,A,Contract
9/10/2015,PRT,A,Group
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,USA,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,BEL,A,Transient
9/10/2015,DEU,A,Contract
9/10/2015,ESP,A,Transient
9/10/2015,ITA,A,Transient
9/10/2015,FRA,A,Contract
9/10/2015,DEU,A,Contract
9/10/2015,BRA,A,Transient
9/10/2015,RUS,A,Contract
9/10/2015,GBR,A,Transient
9/10/2015,PRT,A,Contract
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,USA,A,Contract
9/10/2015,DNK,A,Contract
9/10/2015,GBR,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,PRT,A,Transient
9/10/2015,AUT,D,Transient
9/10/2015,CN,A,Transient
9/10/2015,NLD,A,Contract
9/10/2015,PRT,A,Contract
9/10/2015,DEU,A,Transient
9/10/2015,PRT,A,Contract
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,FRA,A,Transient
9/11/2015,FRA,A,Transient
9/11/2015,LUX,A,Transient-Party
9/11/2015,LUX,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,ESP,A,Transient-Party
9/11/2015,PRT,A,Transient
9/11/2015,PRT,A,Transient
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,GBR,A,Contract
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient
9/11/2015,PRT,A,Transient
9/11/2015,ESP,A,Transient-Party
9/11/2015,LUX,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,LUX,A,Transient-Party
9/11/2015,FRA,A,Transient
9/11/2015,FRA,A,Transient
9/11/2015,FRA,A,Transient
9/11/2015,LUX,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient
9/11/2015,PRT,A,Transient
9/11/2015,FRA,A,Transient
9/11/2015,LUX,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,FRA,A,Transient
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,FRA,A,Transient
9/11/2015,FRA,A,Transient
9/11/2015,LUX,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient
9/11/2015,PRT,A,Transient
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient
9/11/2015,PRT,A,Transient
9/11/2015,PRT,A,Contract
9/11/2015,NLD,A,Transient
9/11/2015,CZE,A,Contract
9/11/2015,IRL,A,Contract
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,FRA,A,Contract
9/11/2015,PRT,A,Transient-Party
9/11/2015,LUX,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,BEL,A,Contract
9/11/2015,FRA,A,Transient
9/11/2015,FRA,A,Transient
9/11/2015,LUX,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient
9/11/2015,BEL,A,Transient-Party
9/11/2015,PRT,A,Contract
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,FRA,A,Transient-Party
9/11/2015,FRA,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,FRA,A,Transient-Party
9/11/2015,PRT,A,Transient
9/11/2015,PRT,A,Transient-Party
9/11/2015,FRA,A,Contract
9/11/2015,PRT,A,Transient-Party
9/11/2015,BRA,A,Transient
9/11/2015,PRT,A,Transient
9/11/2015,FRA,A,Contract
9/11/2015,PRT,A,Transient
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,FRA,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,LUX,A,Transient-Party
9/11/2015,PRT,A,Transient
9/11/2015,BEL,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,FRA,A,Transient
9/11/2015,FRA,A,Transient
9/11/2015,ESP,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,FRA,A,Contract
9/11/2015,FRA,A,Transient
9/11/2015,FRA,A,Transient
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Transient-Party
9/11/2015,PRT,A,Contract
9/11/2015,PRT,A,Transient
9/12/2015,ESP,A,Contract
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,D,Transient
9/12/2015,DEU,A,Transient
9/12/2015,PRT,A,Transient-Party
9/12/2015,HUN,A,Contract
9/12/2015,DEU,A,Contract
9/12/2015,PRT,A,Transient
9/12/2015,PRT,A,Transient
9/12/2015,PRT,A,Transient
9/12/2015,PRT,A,Transient
9/12/2015,PRT,A,Transient
9/12/2015,PRT,A,Transient
9/12/2015,PRT,A,Transient
9/12/2015,PRT,A,Transient
9/12/2015,PRT,A,Transient
9/12/2015,FRA,A,Contract
9/12/2015,FRA,A,Transient
9/12/2015,PRT,A,Transient
9/12/2015,IRL,A,Contract
9/12/2015,ESP,F,Contract
9/12/2015,PRT,A,Transient
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,BEL,A,Transient
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,ESP,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,ESP,A,Transient
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient-Party
9/12/2015,PRT,A,Transient
9/12/2015,NLD,A,Transient
9/12/2015,PRT,A,Contract
9/12/2015,ESP,A,Contract
9/12/2015,BEL,A,Transient
9/12/2015,PRT,A,Contract
9/12/2015,PRT,A,Transient-Party
9/12/2015,DEU,A,Transient
9/12/2015,ITA,A,Transient
9/13/2015,DEU,A,Contract
9/13/2015,PRT,A,Contract
9/13/2015,PRT,A,Transient
9/13/2015,BEL,A,Contract
9/13/2015,PRT,F,Contract
9/13/2015,BEL,A,Contract
9/13/2015,FRA,A,Transient
9/13/2015,GBR,A,Contract
9/13/2015,DEU,A,Contract
9/13/2015,BRA,A,Contract
9/13/2015,ISR,A,Transient
9/13/2015,SWE,A,Contract
9/13/2015,PRT,A,Transient
9/13/2015,PRT,A,Transient
9/13/2015,FRA,A,Contract
9/13/2015,FRA,A,Contract
9/13/2015,BEL,D,Transient
9/13/2015,PRT,A,Contract
9/13/2015,PRT,A,Contract
9/13/2015,FRA,A,Contract
9/13/2015,PRT,A,Transient
9/13/2015,PRT,A,Transient
9/13/2015,BRA,A,Transient
9/13/2015,DEU,A,Contract
9/13/2015,DEU,A,Transient
9/13/2015,DEU,A,Transient
9/14/2015,GBR,A,Contract
9/14/2015,PRT,A,Transient
9/14/2015,CN,A,Contract
9/14/2015,PRT,A,Transient-Party
9/14/2015,CN,A,Transient-Party
9/14/2015,AZE,A,Contract
9/14/2015,FRA,A,Transient
9/14/2015,CN,A,Transient-Party
9/14/2015,PRT,A,Transient-Party
9/14/2015,CN,A,Transient-Party
9/14/2015,CN,A,Transient-Party
9/14/2015,CN,A,Transient-Party
9/14/2015,CN,A,Transient-Party
9/14/2015,ROU,A,Contract
9/14/2015,CN,A,Transient-Party
9/14/2015,BEL,A,Contract
9/14/2015,PRT,A,Transient-Party
9/14/2015,GBR,A,Contract
9/14/2015,PRT,A,Transient-Party
9/14/2015,CN,A,Transient-Party
9/14/2015,DEU,A,Contract
9/14/2015,PRT,A,Contract
9/14/2015,CN,A,Transient-Party
9/14/2015,PRT,A,Transient-Party
9/14/2015,GBR,D,Transient
9/14/2015,FRA,A,Contract
9/14/2015,ESP,D,Transient
9/14/2015,PRT,A,Contract
9/14/2015,PRT,A,Transient
9/14/2015,PRT,A,Transient
9/14/2015,CHE,A,Transient
9/14/2015,PRT,F,Contract
9/14/2015,PRT,A,Transient
9/14/2015,ITA,A,Contract
9/14/2015,PRT,A,Transient
9/14/2015,ITA,D,Transient
9/14/2015,BEL,A,Contract
9/14/2015,PRT,A,Transient
9/15/2015,PRT,A,Transient
9/15/2015,PRT,A,Contract
9/15/2015,PRT,A,Contract
9/15/2015,PRT,A,Transient
9/15/2015,PRT,A,Transient
9/15/2015,RUS,A,Transient
9/15/2015,PRT,A,Transient
9/15/2015,PRT,A,Contract
9/15/2015,PRT,A,Transient
9/15/2015,PRT,A,Transient
9/15/2015,PRT,A,Contract
9/15/2015,DEU,A,Transient
9/15/2015,RUS,A,Contract
9/15/2015,PRT,A,Transient
9/15/2015,PRT,A,Contract
9/15/2015,FRA,A,Contract
9/15/2015,AUT,A,Contract
9/15/2015,PRT,A,Transient
9/15/2015,FRA,A,Contract
9/15/2015,BLR,A,Contract
9/15/2015,KAZ,A,Contract
9/15/2015,FRA,A,Transient
9/15/2015,DEU,A,Contract
9/15/2015,BLR,A,Contract
9/15/2015,ITA,A,Transient
9/15/2015,FRA,A,Transient
9/15/2015,MAR,A,Transient
9/15/2015,RUS,A,Contract
9/15/2015,RUS,A,Contract
9/15/2015,PRT,A,Transient
9/15/2015,USA,A,Transient
9/15/2015,FRA,A,Transient
9/15/2015,AGO,A,Transient
9/15/2015,RUS,A,Contract
9/15/2015,GBR,A,Transient
9/15/2015,DEU,A,Transient
9/15/2015,PRT,A,Transient
9/15/2015,RUS,A,Contract
9/15/2015,RUS,A,Contract
9/15/2015,RUS,A,Contract
9/15/2015,PRT,A,Transient
9/15/2015,FRA,A,Transient
9/15/2015,FRA,A,Transient
9/15/2015,FRA,A,Contract
9/15/2015,DEU,A,Transient
9/15/2015,USA,A,Transient
9/15/2015,USA,A,Transient
9/15/2015,ESP,F,Contract
9/15/2015,FRA,A,Transient
9/15/2015,DEU,A,Transient
9/15/2015,DEU,A,Transient
9/16/2015,IND,A,Transient
9/16/2015,PRT,A,Transient
9/16/2015,PRT,A,Transient
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,PRT,A,Transient
9/16/2015,NZL,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,NZL,A,Transient-Party
9/16/2015,PRT,A,Transient-Party
9/16/2015,CZE,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,PRT,A,Transient
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,PRT,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,GBR,A,Contract
9/16/2015,PRT,D,Contract
9/16/2015,PRT,A,Transient
9/16/2015,PRT,A,Transient
9/16/2015,PRT,F,Contract
9/16/2015,PRT,D,Contract
9/16/2015,ESP,A,Contract
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,PRT,A,Transient-Party
9/16/2015,NZL,A,Transient-Party
9/16/2015,PRT,A,Transient-Party
9/16/2015,PRT,A,Transient
9/16/2015,PRT,A,Transient
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,PRT,A,Transient
9/16/2015,ESP,A,Transient-Party
9/16/2015,FRA,A,Contract
9/16/2015,PRT,A,Transient-Party
9/16/2015,PRT,A,Transient-Party
9/16/2015,PRT,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,PRT,A,Transient-Party
9/16/2015,NZL,A,Transient-Party
9/16/2015,PRT,A,Transient
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,USA,D,Contract
9/16/2015,PRT,A,Transient
9/16/2015,ESP,A,Contract
9/16/2015,ESP,A,Transient-Party
9/16/2015,ESP,A,Transient-Party
9/16/2015,BEL,F,Contract
9/16/2015,PRT,D,Transient
9/16/2015,GBR,A,Transient
9/16/2015,ESP,A,Contract
9/16/2015,PRT,A,Transient
9/16/2015,PRT,A,Transient
9/16/2015,AUT,A,Transient
9/16/2015,USA,D,Transient
9/16/2015,PRT,A,Contract
9/16/2015,USA,A,Transient
9/16/2015,ROU,D,Transient
9/16/2015,CN,A,Transient
9/16/2015,PRT,D,Transient
9/16/2015,PRT,A,Contract
9/16/2015,BEL,A,Transient
9/16/2015,PRT,A,Transient
9/16/2015,ISR,A,Contract
9/16/2015,PRT,A,Transient
9/17/2015,RUS,A,Contract
9/17/2015,CHN,D,Contract
9/17/2015,PRT,A,Transient
9/17/2015,DEU,A,Transient
9/17/2015,NOR,A,Transient
9/17/2015,FRA,A,Transient
9/17/2015,FRA,A,Contract
9/17/2015,ISR,A,Transient
9/17/2015,BEL,A,Contract
9/17/2015,CHN,D,Contract
9/17/2015,ITA,A,Transient
9/17/2015,CHN,D,Contract
9/17/2015,CZE,A,Contract
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,ROU,A,Contract
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,ITA,A,Contract
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,ESP,A,Transient
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,A,Contract
9/17/2015,FRA,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,D,Transient
9/17/2015,BEL,A,Contract
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,PRT,D,Transient
9/17/2015,FRA,A,Transient-Party
9/17/2015,PRT,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,FRA,A,Transient-Party
9/17/2015,CHN,A,Transient
9/17/2015,PRT,A,Group
9/17/2015,ESP,A,Contract
9/17/2015,PRT,A,Contract
9/17/2015,AUT,A,Transient
9/17/2015,PRT,A,Contract
9/17/2015,ITA,A,Contract
9/17/2015,PRT,A,Contract
9/17/2015,IDN,A,Transient
9/17/2015,DEU,D,Transient
9/17/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,D,Contract
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,ISR,A,Transient
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Contract
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,DEU,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient
9/18/2015,PRT,A,Transient
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
9/18/2015,PRT,A,Transient-Party
